CompoundID,ChemOntID,ClassifiedResults
3798933,NotAvailable,"predicted_chebi_terms: [""benzamides (CHEBI:22702)"", ""organooxygen compound (CHEBI:36963)"", ""organonitrogen compound (CHEBI:35352)"", ""carbonyl compound (CHEBI:36586)"", ""organohalogen compound (CHEBI:36684)"", ""benzoate ester (CHEBI:36054)"", ""ketone (CHEBI:17087)"", ""carboxylic ester (CHEBI:33308)"", ""lignan (CHEBI:25036)"", ""organochlorine compound (CHEBI:36683)"", ""fatty acid ester (CHEBI:35748)"", ""monosaccharide (CHEBI:35381)"", ""tertiary alcohol (CHEBI:26878)"", ""carboxamide (CHEBI:37622)"", ""secondary alcohol (CHEBI:35681)"", ""oxetanes (CHEBI:38784)"", ""organic hydroxy compound (CHEBI:33822)"", ""oxacycle (CHEBI:38104)"", ""ether (CHEBI:25698)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""taxane diterpenoid (CHEBI:50367)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""amino acid (CHEBI:33709)"", ""peptide (CHEBI:16670)"", ""oxygen molecular entity (CHEBI:25806)"", ""lipid (CHEBI:18059)"", ""haloarene (CHEBI:50887)"", ""carbohydrates and carbohydrate derivatives (CHEBI:78616)"", ""polyol (CHEBI:26191)"", ""alcohol (CHEBI:30879)"", ""amide (CHEBI:32988)"", ""organic heterocyclic compound (CHEBI:24532)"", ""nitrogen molecular entity (CHEBI:51143)"", ""ether lipid (CHEBI:64611)"", ""diterpenoid (CHEBI:23849)""]"
3798933,NotAvailable,"predicted_lipidmaps_terms: [""Fatty esters (FA07)"", ""Taxane and Abeotaxane diterpenoids (PR010439)"", ""Fatty Acyls (FA)"", ""Prenol Lipids (PR)"", ""C20 isoprenoids (diterpenes) (PR0104)""]"
3798933,NotAvailable,Classification_version: 2.1
3805581,CHEMONTID:0000000,Kingdom: Organic compounds
3805581,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
3805581,CHEMONTID:0001253,Class: Quinolines and derivatives
3805581,CHEMONTID:0000053,Subclass: Aminoquinolines and derivatives
3805581,CHEMONTID:0004537,Direct_parent: 4-aminoquinolines
3805581,CHEMONTID:0004008,alternative_parents: Chloroquinolines
3805581,CHEMONTID:0002458,alternative_parents: Secondary alkylarylamines
3805581,CHEMONTID:0000283,alternative_parents: Aminopyridines and derivatives
3805581,CHEMONTID:0002448,alternative_parents: Benzenoids
3805581,CHEMONTID:0001030,alternative_parents: Aryl chlorides
3805581,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
3805581,CHEMONTID:0002239,alternative_parents: Trialkylamines
3805581,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
3805581,CHEMONTID:0001516,alternative_parents: Organochlorides
3805581,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
3805581,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
3805581,NotAvailable,"Substituents: [""4-aminoquinoline"", ""Haloquinoline"", ""Chloroquinoline"", ""Aminopyridine"", ""Secondary aliphatic/aromatic amine"", ""Aryl chloride"", ""Aryl halide"", ""Benzenoid"", ""Pyridine"", ""Heteroaromatic compound"", ""Tertiary aliphatic amine"", ""Tertiary amine"", ""Azacycle"", ""Secondary amine"", ""Organochloride"", ""Organohalogen compound"", ""Amine"", ""Hydrocarbon derivative"", ""Organonitrogen compound"", ""Organic nitrogen compound"", ""Aromatic heteropolycyclic compound""]"
3805581,NotAvailable,External_descriptors: []
3805581,NotAvailable,"Ancestors: [""4-aminoquinolines"", ""Amines"", ""Aminopyridines and derivatives"", ""Aminoquinolines and derivatives"", ""Aryl chlorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Benzenoids"", ""Chemical entities"", ""Chloroquinolines"", ""Haloquinolines"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organochlorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Pyridines and derivatives"", ""Quinolines and derivatives"", ""Secondary alkylarylamines"", ""Secondary amines"", ""Tertiary amines"", ""Trialkylamines""]"
3805581,NotAvailable,"predicted_chebi_terms: [""quinolines (CHEBI:26513)"", ""secondary amine (CHEBI:32863)"", ""aminopyridine (CHEBI:38207)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organochlorine compound (CHEBI:36683)"", ""organic aromatic compound (CHEBI:33659)"", ""tertiary amino compound (CHEBI:50996)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organic molecule (CHEBI:72695)"", ""aminoquinoline (CHEBI:36709)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""pyridines (CHEBI:26421)"", ""organohalogen compound (CHEBI:36684)"", ""haloarene (CHEBI:50887)"", ""tertiary amine (CHEBI:32876)""]"
3805581,NotAvailable,predicted_lipidmaps_terms: []
3805581,NotAvailable,Classification_version: 2.1
3816519,CHEMONTID:0000000,Kingdom: Organic compounds
3816519,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
3816519,CHEMONTID:0001797,Class: Imidazopyrimidines
3816519,CHEMONTID:0000245,Subclass: Purines and purine derivatives
3816519,CHEMONTID:0002987,Direct_parent: 6-aminopurines
3816519,CHEMONTID:0001262,alternative_parents: Aminopyrimidines and derivatives
3816519,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
3816519,CHEMONTID:0003886,alternative_parents: Imidolactams
3816519,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
3816519,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
3816519,CHEMONTID:0002450,alternative_parents: Primary amines
3816519,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
3816519,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
3816519,NotAvailable,"Substituents: [""6-aminopurine"", ""Aminopyrimidine"", ""Imidolactam"", ""Pyrimidine"", ""N-substituted imidazole"", ""Heteroaromatic compound"", ""Imidazole"", ""Azole"", ""Azacycle"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Primary amine"", ""Organonitrogen compound"", ""Amine"", ""Aromatic heteropolycyclic compound""]"
3816519,NotAvailable,External_descriptors: []
3816519,NotAvailable,"Ancestors: [""6-aminopurines"", ""Amines"", ""Aminopyrimidines and derivatives"", ""Azacyclic compounds"", ""Azoles"", ""Chemical entities"", ""Diazines"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""Imidazopyrimidines"", ""Imidolactams"", ""N-substituted imidazoles"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Primary amines"", ""Purines and purine derivatives"", ""Pyrimidines and pyrimidine derivatives"", ""Substituted imidazoles""]"
3816519,NotAvailable,"predicted_chebi_terms: [""aminopyrimidine (CHEBI:38338)"", ""imidazoles (CHEBI:24780)"", ""heterocyclic compound (CHEBI:5686)"", ""dicarboximide (CHEBI:35356)"", ""organosulfur compound (CHEBI:33261)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""primary amine (CHEBI:32877)"", ""organic molecule (CHEBI:72695)"", ""6-aminopurines (CHEBI:20706)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""diazines (CHEBI:38313)"", ""pyrimidines (CHEBI:39447)"", ""azole (CHEBI:68452)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""imidazopyrimidine (CHEBI:35875)"", ""purines (CHEBI:26401)""]"
3816519,NotAvailable,predicted_lipidmaps_terms: []
3816519,NotAvailable,Classification_version: 2.1
3842392,CHEMONTID:0000000,Kingdom: Organic compounds
3842392,CHEMONTID:0001392,"Superclass: Lignans, neolignans and related compounds"
3842392,CHEMONTID:0001510,Class: Lignan lactones
3842392,CHEMONTID:0000047,Subclass: Podophyllotoxins
3842392,CHEMONTID:0000047,Direct_parent: Podophyllotoxins
3842392,CHEMONTID:0003425,alternative_parents: Aryltetralin lignans
3842392,CHEMONTID:0004792,alternative_parents: Furanonaphthodioxoles
3842392,CHEMONTID:0000048,alternative_parents: Tetralins
3842392,CHEMONTID:0002011,alternative_parents: Pyranodioxins
3842392,CHEMONTID:0000296,alternative_parents: Benzodioxoles
3842392,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
3842392,CHEMONTID:0000138,alternative_parents: Anisoles
3842392,CHEMONTID:0004113,alternative_parents: Methoxybenzenes
3842392,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
3842392,CHEMONTID:0002012,alternative_parents: Oxanes
3842392,CHEMONTID:0001245,alternative_parents: Gamma butyrolactones
3842392,CHEMONTID:0001314,"alternative_parents: 1,3-dioxanes"
3842392,CHEMONTID:0001540,alternative_parents: Monosaccharides
3842392,CHEMONTID:0001967,alternative_parents: Oxolanes
3842392,CHEMONTID:0002467,"alternative_parents: 1,2-diols"
3842392,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
3842392,CHEMONTID:0001661,alternative_parents: Secondary alcohols
3842392,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
3842392,CHEMONTID:0001656,alternative_parents: Acetals
3842392,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
3842392,CHEMONTID:0003940,alternative_parents: Organic oxides
3842392,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
3842392,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
3842392,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
3842392,NotAvailable,"Substituents: [""Podophyllotoxin"", ""1-aryltetralin lignan"", ""Linear furanonaphthodioxole"", ""Naphthofuran"", ""Pyranodioxin"", ""Tetralin"", ""Benzodioxole"", ""Phenoxy compound"", ""Phenol ether"", ""Anisole"", ""Methoxybenzene"", ""Alkyl aryl ether"", ""Monosaccharide"", ""Meta-dioxane"", ""Monocyclic benzene moiety"", ""Oxane"", ""Benzenoid"", ""Gamma butyrolactone"", ""Oxolane"", ""1,2-diol"", ""Carboxylic acid ester"", ""Lactone"", ""Secondary alcohol"", ""Ether"", ""Acetal"", ""Organoheterocyclic compound"", ""Oxacycle"", ""Monocarboxylic acid or derivatives"", ""Carboxylic acid derivative"", ""Organic oxygen compound"", ""Carbonyl group"", ""Organooxygen compound"", ""Alcohol"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Aromatic heteropolycyclic compound""]"
3842392,NotAvailable,External_descriptors: []
3842392,NotAvailable,"Ancestors: [""1,2-diols"", ""1,3-dioxanes"", ""Acetals"", ""Alcohols and polyols"", ""Alkyl aryl ethers"", ""Anisoles"", ""Aryltetralin lignans"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzodioxoles"", ""Carbohydrates and carbohydrate conjugates"", ""Carbonyl compounds"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Dioxanes"", ""Ethers"", ""Furanonaphthodioxoles"", ""Gamma butyrolactones"", ""Hydrocarbon derivatives"", ""Lactones"", ""Lignan lactones"", ""Lignans, neolignans and related compounds"", ""Methoxybenzenes"", ""Monocarboxylic acids and derivatives"", ""Monosaccharides"", ""Naphthofurans"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Oxanes"", ""Oxolanes"", ""Phenol ethers"", ""Phenoxy compounds"", ""Podophyllotoxins"", ""Polyols"", ""Pyranodioxins"", ""Secondary alcohols"", ""Tetralins""]"
3842392,NotAvailable,"predicted_chebi_terms: [""lignan (CHEBI:25036)"", ""furonaphthodioxole (CHEBI:50307)"", ""tetralins (CHEBI:36786)"", ""oxacycle (CHEBI:38104)"", ""organic heterobicyclic compound (CHEBI:27171)"", ""benzodioxoles (CHEBI:38298)"", ""benzenes (CHEBI:22712)"", ""methoxybenzene (CHEBI:51683)"", ""aromatic ether (CHEBI:35618)"", ""oxanes (CHEBI:46942)"", ""gamma-lactone (CHEBI:37581)"", ""dioxanes (CHEBI:46926)"", ""monosaccharide (CHEBI:35381)"", ""oxolanes (CHEBI:26912)"", ""polyol (CHEBI:26191)"", ""carboxylic ester (CHEBI:33308)"", ""secondary alcohol (CHEBI:35681)"", ""acetal (CHEBI:59769)"", ""monocarboxylic acid (CHEBI:25384)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""chemical entity (CHEBI:24431)"", ""phenylpropanoid (CHEBI:26004)"", ""organic heterocyclic compound (CHEBI:24532)"", ""naphthofuran (CHEBI:39270)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""lactone (CHEBI:25000)"", ""carbohydrates and carbohydrate derivatives (CHEBI:78616)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""organic acid (CHEBI:64709)"", ""carboxylic acid (CHEBI:33575)""]"
3842392,NotAvailable,predicted_lipidmaps_terms: []
3842392,NotAvailable,Classification_version: 2.1
3963371,CHEMONTID:0000000,Kingdom: Organic compounds
3963371,CHEMONTID:0000289,"Superclass: Nucleosides, nucleotides, and analogues"
3963371,CHEMONTID:0000479,Class: Purine nucleosides
3963371,CHEMONTID:0000479,Direct_parent: Purine nucleosides
3963371,CHEMONTID:0002203,alternative_parents: Glycosylamines
3963371,CHEMONTID:0003453,alternative_parents: 6-thiopurines
3963371,CHEMONTID:0001497,alternative_parents: Pentoses
3963371,CHEMONTID:0000141,alternative_parents: Nitrophenols
3963371,CHEMONTID:0000036,alternative_parents: Nitrobenzenes
3963371,CHEMONTID:0004612,alternative_parents: Nitroaromatic compounds
3963371,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
3963371,CHEMONTID:0003863,alternative_parents: Alkylarylthioethers
3963371,CHEMONTID:0000075,alternative_parents: Pyrimidines and pyrimidine derivatives
3963371,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
3963371,CHEMONTID:0001967,alternative_parents: Oxolanes
3963371,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
3963371,CHEMONTID:0001661,alternative_parents: Secondary alcohols
3963371,CHEMONTID:0003260,alternative_parents: Sulfenyl compounds
3963371,CHEMONTID:0003633,"alternative_parents: Propargyl-type 1,3-dipolar organic compounds"
3963371,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
3963371,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
3963371,CHEMONTID:0001508,alternative_parents: Organic oxoazanium compounds
3963371,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
3963371,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
3963371,CHEMONTID:0003610,alternative_parents: Organic zwitterions
3963371,CHEMONTID:0003865,alternative_parents: Organic salts
3963371,CHEMONTID:0000286,alternative_parents: Primary alcohols
3963371,CHEMONTID:0003940,alternative_parents: Organic oxides
3963371,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
3963371,NotAvailable,"Substituents: [""Purine nucleoside"", ""Glycosyl compound"", ""N-glycosyl compound"", ""Nitrophenol"", ""Pentose monosaccharide"", ""6-thiopurine"", ""Imidazopyrimidine"", ""Nitrobenzene"", ""Purine"", ""Aryl thioether"", ""Nitroaromatic compound"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Phenol"", ""Alkylarylthioether"", ""Monocyclic benzene moiety"", ""Monosaccharide"", ""N-substituted imidazole"", ""Pyrimidine"", ""Benzenoid"", ""Oxolane"", ""Imidazole"", ""Azole"", ""Heteroaromatic compound"", ""Secondary alcohol"", ""Organic nitro compound"", ""C-nitro compound"", ""Organic 1,3-dipolar compound"", ""Sulfenyl compound"", ""Thioether"", ""Propargyl-type 1,3-dipolar organic compound"", ""Organoheterocyclic compound"", ""Allyl-type 1,3-dipolar organic compound"", ""Azacycle"", ""Oxacycle"", ""Organic oxoazanium"", ""Organic salt"", ""Hydrocarbon derivative"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Organic oxide"", ""Organosulfur compound"", ""Organic oxygen compound"", ""Organic zwitterion"", ""Organic nitrogen compound"", ""Primary alcohol"", ""Alcohol"", ""Aromatic heteropolycyclic compound""]"
3963371,NotAvailable,External_descriptors: []
3963371,NotAvailable,"Ancestors: [""1-hydroxy-2-unsubstituted benzenoids"", ""6-thiopurines"", ""Alcohols and polyols"", ""Alkylarylthioethers"", ""Allyl-type 1,3-dipolar organic compounds"", ""Amidines"", ""Aryl thioethers"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""C-nitro compounds"", ""Carbohydrates and carbohydrate conjugates"", ""Carboximidamides"", ""Chemical entities"", ""Diazines"", ""Formamidines"", ""Glycosyl compounds"", ""Glycosylamines"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""Imidazopyrimidines"", ""Monosaccharides"", ""N-substituted imidazoles"", ""Nitroaromatic compounds"", ""Nitrobenzenes"", ""Nitrophenols"", ""Nucleosides, nucleotides, and analogues"", ""Organic 1,3-dipolar compounds"", ""Organic compounds"", ""Organic nitro compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxoanionic compounds"", ""Organic oxoazanium compounds"", ""Organic oxygen compounds"", ""Organic salts"", ""Organic zwitterions"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfur compounds"", ""Oxacyclic compounds"", ""Oxolanes"", ""Pentoses"", ""Phenols"", ""Primary alcohols"", ""Propargyl-type 1,3-dipolar organic compounds"", ""Purine nucleosides"", ""Purines and purine derivatives"", ""Pyrimidines and pyrimidine derivatives"", ""Secondary alcohols"", ""Substituted imidazoles"", ""Sulfenyl compounds"", ""Tetrahydrofurans"", ""Thioethers""]"
3963371,NotAvailable,"predicted_chebi_terms: [""N-glycosyl compound (CHEBI:21731)"", ""thiopurine (CHEBI:35666)"", ""pentose (CHEBI:25901)"", ""phenols (CHEBI:33853)"", ""nitrobenzenes (CHEBI:48109)"", ""aromatic compound (CHEBI:33655)"", ""aryl sulfide (CHEBI:35683)"", ""pyrimidines (CHEBI:39447)"", ""imidazoles (CHEBI:24780)"", ""oxolanes (CHEBI:26912)"", ""organic aromatic compound (CHEBI:33659)"", ""secondary alcohol (CHEBI:35681)"", ""organosulfur compound (CHEBI:33261)"", ""dipolar compound (CHEBI:51151)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""oxacycle (CHEBI:38104)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organooxygen compound (CHEBI:36963)"", ""organonitrogen compound (CHEBI:35352)"", ""organic molecule (CHEBI:72695)"", ""zwitterion (CHEBI:27369)"", ""organic molecular entity (CHEBI:50860)"", ""organic salt (CHEBI:24868)"", ""primary alcohol (CHEBI:15734)"", ""organic oxide (CHEBI:25701)"", ""purine nucleoside (CHEBI:26394)"", ""chemical entity (CHEBI:24431)"", ""oxygen molecular entity (CHEBI:25806)"", ""carbohydrates and carbohydrate derivatives (CHEBI:78616)"", ""glycoside (CHEBI:24400)"", ""organic heterocyclic compound (CHEBI:24532)"", ""imidazopyrimidine (CHEBI:35875)"", ""purines (CHEBI:26401)"", ""monosaccharide (CHEBI:35381)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""nitro compound (CHEBI:35715)"", ""organic sulfide (CHEBI:16385)"", ""diazines (CHEBI:38313)"", ""azole (CHEBI:68452)"", ""polyol (CHEBI:26191)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""nucleobase-containing molecular entity (CHEBI:61120)""]"
3963371,NotAvailable,predicted_lipidmaps_terms: []
3963371,NotAvailable,Classification_version: 2.1
3985498,CHEMONTID:0000000,Kingdom: Organic compounds
3985498,CHEMONTID:0000289,"Superclass: Nucleosides, nucleotides, and analogues"
3985498,CHEMONTID:0001506,Class: Purine nucleotides
3985498,CHEMONTID:0002134,Subclass: Purine deoxyribonucleotides
3985498,CHEMONTID:0002173,Intermediate_nodes: Purine deoxyribonucleoside bisphosphates
3985498,CHEMONTID:0002175,"Direct_parent: Purine deoxyribonucleoside 3',5'-bisphosphates"
3985498,CHEMONTID:0004404,alternative_parents: Ribonucleoside 3'-phosphates
3985498,CHEMONTID:0003454,alternative_parents: 6-alkylaminopurines
3985498,CHEMONTID:0003458,alternative_parents: Monoalkyl phosphates
3985498,CHEMONTID:0001262,alternative_parents: Aminopyrimidines and derivatives
3985498,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
3985498,CHEMONTID:0003886,alternative_parents: Imidolactams
3985498,CHEMONTID:0001967,alternative_parents: Oxolanes
3985498,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
3985498,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
3985498,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
3985498,CHEMONTID:0000323,alternative_parents: Organooxygen compounds
3985498,CHEMONTID:0003940,alternative_parents: Organic oxides
3985498,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
3985498,CHEMONTID:0002449,alternative_parents: Amines
3985498,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
3985498,NotAvailable,"Substituents: [""Purine deoxyribonucleoside 3',5'-bisphosphate"", ""Ribonucleoside 3'-phosphate"", ""6-alkylaminopurine"", ""6-aminopurine"", ""Imidazopyrimidine"", ""Purine"", ""Aminopyrimidine"", ""Monoalkyl phosphate"", ""N-substituted imidazole"", ""Organic phosphoric acid derivative"", ""Phosphoric acid ester"", ""Pyrimidine"", ""Alkyl phosphate"", ""Imidolactam"", ""Heteroaromatic compound"", ""Oxolane"", ""Azole"", ""Imidazole"", ""Oxacycle"", ""Azacycle"", ""Organoheterocyclic compound"", ""Hydrocarbon derivative"", ""Organic oxygen compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Amine"", ""Organic nitrogen compound"", ""Organic oxide"", ""Aromatic heteropolycyclic compound""]"
3985498,NotAvailable,External_descriptors: []
3985498,NotAvailable,"Ancestors: [""6-alkylaminopurines"", ""6-aminopurines"", ""Alkyl phosphates"", ""Amines"", ""Aminopyrimidines and derivatives"", ""Azacyclic compounds"", ""Azoles"", ""Chemical entities"", ""Diazines"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""Imidazopyrimidines"", ""Imidolactams"", ""Monoalkyl phosphates"", ""N-substituted imidazoles"", ""Nucleosides, nucleotides, and analogues"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organic phosphoric acids and derivatives"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Oxacyclic compounds"", ""Oxolanes"", ""Phosphate esters"", ""Purine deoxyribonucleoside 3',5'-bisphosphates"", ""Purine deoxyribonucleoside bisphosphates"", ""Purine deoxyribonucleotides"", ""Purine nucleotides"", ""Purines and purine derivatives"", ""Pyrimidines and pyrimidine derivatives"", ""Ribonucleoside 3'-phosphates"", ""Substituted imidazoles""]"
3985498,NotAvailable,"predicted_chebi_terms: [""nucleoside 3'-phosphate (CHEBI:16492)"", ""thiopurine (CHEBI:35666)"", ""monoalkyl phosphate (CHEBI:25381)"", ""aminopyrimidine (CHEBI:38338)"", ""imidazoles (CHEBI:24780)"", ""heterocyclic compound (CHEBI:5686)"", ""dicarboximide (CHEBI:35356)"", ""organosulfur compound (CHEBI:33261)"", ""oxolanes (CHEBI:26912)"", ""organic aromatic compound (CHEBI:33659)"", ""oxacycle (CHEBI:38104)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organooxygen compound (CHEBI:36963)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""amine (CHEBI:32952)"", ""purine nucleoside bisphosphate (CHEBI:61078)"", ""chemical entity (CHEBI:24431)"", ""nucleobase-containing molecular entity (CHEBI:61120)"", ""organic heterocyclic compound (CHEBI:24532)"", ""imidazopyrimidine (CHEBI:35875)"", ""purines (CHEBI:26401)"", ""6-aminopurines (CHEBI:20706)"", ""organic acid (CHEBI:64709)"", ""phosphoric acid derivative (CHEBI:26079)"", ""phosphoric ester (CHEBI:37734)"", ""alkyl phosphate (CHEBI:22324)"", ""diazines (CHEBI:38313)"", ""pyrimidines (CHEBI:39447)"", ""azole (CHEBI:68452)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""purine nucleotide (CHEBI:26395)""]"
3985498,NotAvailable,predicted_lipidmaps_terms: []
3985498,NotAvailable,Classification_version: 2.1
3995451,CHEMONTID:0000000,Kingdom: Organic compounds
3995451,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
3995451,CHEMONTID:0001455,Class: Tetrapyrroles and derivatives
3995451,CHEMONTID:0001926,Subclass: Metallotetrapyrroles
3995451,CHEMONTID:0001926,Direct_parent: Metallotetrapyrroles
3995451,CHEMONTID:0004502,alternative_parents: 5'-deoxyribonucleosides
3995451,CHEMONTID:0002203,alternative_parents: Glycosylamines
3995451,CHEMONTID:0002987,alternative_parents: 6-aminopurines
3995451,CHEMONTID:0001262,alternative_parents: Aminopyrimidines and derivatives
3995451,CHEMONTID:0000331,alternative_parents: Fatty amides
3995451,CHEMONTID:0003886,alternative_parents: Imidolactams
3995451,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
3995451,CHEMONTID:0001967,alternative_parents: Oxolanes
3995451,CHEMONTID:0000091,alternative_parents: Pyrrolines
3995451,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
3995451,CHEMONTID:0000218,alternative_parents: Pyrrolidines
3995451,CHEMONTID:0001662,alternative_parents: Primary carboxylic acid amides
3995451,CHEMONTID:0001673,alternative_parents: Ketimines
3995451,CHEMONTID:0001661,alternative_parents: Secondary alcohols
3995451,CHEMONTID:0001663,alternative_parents: Secondary carboxylic acid amides
3995451,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
3995451,CHEMONTID:0003633,"alternative_parents: Propargyl-type 1,3-dipolar organic compounds"
3995451,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
3995451,CHEMONTID:0003632,"alternative_parents: Carbene-type 1,3-dipolar compounds"
3995451,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
3995451,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
3995451,CHEMONTID:0003995,alternative_parents: Organic cobalt salts
3995451,CHEMONTID:0002450,alternative_parents: Primary amines
3995451,CHEMONTID:0003940,alternative_parents: Organic oxides
3995451,CHEMONTID:0003610,alternative_parents: Organic zwitterions
